# BUSCO version is: 5.3.2 
# The lineage dataset is: chlorophyta_odb10 (Creation date: 2020-08-05, number of genomes: 16, number of BUSCOs: 1519)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
617at3041	Duplicated	PSC73959.1	756.3	499	https://www.orthodb.org/v10?query=617at3041	Glucosamine--fructose-6-phosphateaminotransferase (Isomerizing)
617at3041	Duplicated	PSC73999.1	743.2	490	https://www.orthodb.org/v10?query=617at3041	Glucosamine--fructose-6-phosphateaminotransferase (Isomerizing)
619at3041	Duplicated	PSC67504.1	662.3	486	https://www.orthodb.org/v10?query=619at3041	Protein phosphatase 2A regulatory subunit
619at3041	Duplicated	PSC67505.1	662.3	486	https://www.orthodb.org/v10?query=619at3041	Protein phosphatase 2A regulatory subunit
629at3041	Complete	PSC70609.1	517.7	431	https://www.orthodb.org/v10?query=629at3041	chloroplast envelope protein translocase family
633at3041	Complete	PSC77011.1	730.1	413	https://www.orthodb.org/v10?query=633at3041	AP-1 complex subunit gamma
635at3041	Complete	PSC74843.1	793.0	669	https://www.orthodb.org/v10?query=635at3041	DNA-directed RNA polymerase
639at3041	Complete	PSC72136.1	858.6	512	https://www.orthodb.org/v10?query=639at3041	Formate-tetrahydrofolate ligase
643at3041	Complete	PSC68783.1	783.0	608	https://www.orthodb.org/v10?query=643at3041	Selenide, water dikinase
652at3041	Complete	PSC75014.1	860.1	585	https://www.orthodb.org/v10?query=652at3041	ATP-dependent RNA helicase DDX1
676at3041	Complete	PSC72781.1	1081.1	761	https://www.orthodb.org/v10?query=676at3041	FACT complex subunit SPT16
681at3041	Complete	PSC74571.1	670.2	398	https://www.orthodb.org/v10?query=681at3041	Type II secretory pathway family
697at3041	Complete	PSC69053.1	932.0	690	https://www.orthodb.org/v10?query=697at3041	Beta-galactosidase
714at3041	Duplicated	PSC70281.1	1128.2	888	https://www.orthodb.org/v10?query=714at3041	predicted protein
714at3041	Duplicated	PSC70280.1	1128.2	888	https://www.orthodb.org/v10?query=714at3041	predicted protein
721at3041	Complete	PSC71939.1	847.2	387	https://www.orthodb.org/v10?query=721at3041	NADH dehydrogenase 
727at3041	Complete	PSC68280.1	1038.7	778	https://www.orthodb.org/v10?query=727at3041	P-loop containing nucleoside triphosphate hydrolase protein
731at3041	Complete	PSC72809.1	929.3	541	https://www.orthodb.org/v10?query=731at3041	Glycyl-tRNA synthetase
733at3041	Complete	PSC71413.1	732.2	397	https://www.orthodb.org/v10?query=733at3041	Phospho-2-dehydro-3-deoxyheptonate aldolase
743at3041	Complete	PSC69750.1	827.6	555	https://www.orthodb.org/v10?query=743at3041	subunit of mRNA cleavage and polyadenylation specificity factor
761at3041	Complete	PSC68238.1	696.3	446	https://www.orthodb.org/v10?query=761at3041	arginyl-tRNA synthetase
763at3041	Complete	PSC73392.1	899.8	592	https://www.orthodb.org/v10?query=763at3041	3-hydroxyacyl-CoA dehydrogenase
766at3041	Complete	PSC74516.1	683.1	460	https://www.orthodb.org/v10?query=766at3041	Kinesin-like protein
767at3041	Complete	PSC72993.1	1005.1	818	https://www.orthodb.org/v10?query=767at3041	Importin 7
768at3041	Complete	PSC74260.1	787.3	456	https://www.orthodb.org/v10?query=768at3041	Aspartyl-tRNA synthetase
769at3041	Complete	PSC69107.1	836.1	510	https://www.orthodb.org/v10?query=769at3041	long-chain acyl-CoA synthetase 7
776at3041	Complete	PSC68712.1	1066.6	1058	https://www.orthodb.org/v10?query=776at3041	Structural maintenance of chromosomes protein
779at3041	Complete	PSC73296.1	905.3	477	https://www.orthodb.org/v10?query=779at3041	Dihydroxy-acid dehydratase
781at3041	Duplicated	PSC68656.1	879.2	485	https://www.orthodb.org/v10?query=781at3041	Nitrite/Sulfite reductase ferredoxin-like domain
781at3041	Duplicated	PSC68657.1	879.1	485	https://www.orthodb.org/v10?query=781at3041	Nitrite/Sulfite reductase ferredoxin-like domain
782at3041	Complete	PSC70559.1	621.0	423	https://www.orthodb.org/v10?query=782at3041	Putative inactive serine/threonine-protein kinase scy1
784at3041	Complete	PSC75626.1	723.1	357	https://www.orthodb.org/v10?query=784at3041	Geranylgeranyl reductase
796at3041	Complete	PSC76348.1	1071.0	1148	https://www.orthodb.org/v10?query=796at3041	S1 domain
799at3041	Complete	PSC76466.1	661.2	612	https://www.orthodb.org/v10?query=799at3041	component of oligomeric golgi complex 5
803at3041	Complete	PSC70462.1	692.9	403	https://www.orthodb.org/v10?query=803at3041	Phenylalanyl-tRNA synthetase alphachain
810at3041	Complete	PSC76848.1	682.7	404	https://www.orthodb.org/v10?query=810at3041	Cytochrome P450
812at3041	Duplicated	PSC69958.1	856.1	443	https://www.orthodb.org/v10?query=812at3041	Ketol-acid reductoisomerase
812at3041	Duplicated	PSC69960.1	814.2	412	https://www.orthodb.org/v10?query=812at3041	Ketol-acid reductoisomerase
812at3041	Duplicated	PSC69959.1	811.3	412	https://www.orthodb.org/v10?query=812at3041	Ketol-acid reductoisomerase
815at3041	Duplicated	PSC76368.1	840.5	586	https://www.orthodb.org/v10?query=815at3041	pantothenate kinase
815at3041	Duplicated	PSC76369.1	840.4	586	https://www.orthodb.org/v10?query=815at3041	pantothenate kinase
818at3041	Complete	PSC69188.1	603.1	375	https://www.orthodb.org/v10?query=818at3041	Coatomer subunit delta
820at3041	Complete	PSC73331.1	790.3	489	https://www.orthodb.org/v10?query=820at3041	phenylalanyl-tRNA synthetase
830at3041	Complete	PSC71192.1	656.1	348	https://www.orthodb.org/v10?query=830at3041	WD40-repeat-containing domain
832at3041	Complete	PSC72293.1	795.2	398	https://www.orthodb.org/v10?query=832at3041	Vacuolar ATP synthase subunit B
863at3041	Complete	PSC73353.1	724.1	744	https://www.orthodb.org/v10?query=863at3041	chloroplast envelope anion channel-forming Tic110 family
872at3041	Complete	PSC76724.1	821.2	462	https://www.orthodb.org/v10?query=872at3041	GroEL-like apical domain superfamily
878at3041	Complete	PSC70316.1	832.5	456	https://www.orthodb.org/v10?query=878at3041	GMP synthase 
879at3041	Complete	PSC68677.1	781.7	438	https://www.orthodb.org/v10?query=879at3041	Methylglyoxal synthase-like domain
884at3041	Duplicated	PSC69662.1	613.3	472	https://www.orthodb.org/v10?query=884at3041	WD40-repeat-containing domain
884at3041	Duplicated	PSC69661.1	613.3	472	https://www.orthodb.org/v10?query=884at3041	WD40-repeat-containing domain
885at3041	Complete	PSC71965.1	821.6	522	https://www.orthodb.org/v10?query=885at3041	DNA topoisomerase 2
890at3041	Complete	PSC75961.1	559.3	405	https://www.orthodb.org/v10?query=890at3041	RBR-type E3 ubiquitin transferase
891at3041	Complete	PSC71864.1	685.9	368	https://www.orthodb.org/v10?query=891at3041	predicted protein
894at3041	Complete	PSC70568.1	754.1	400	https://www.orthodb.org/v10?query=894at3041	Iron-sulfur cluster assembly protein
897at3041	Complete	PSC67734.1	882.8	481	https://www.orthodb.org/v10?query=897at3041	CTP synthase
900at3041	Duplicated	PSC68493.1	870.2	479	https://www.orthodb.org/v10?query=900at3041	2-isopropylmalate synthase
900at3041	Duplicated	PSC68492.1	870.2	479	https://www.orthodb.org/v10?query=900at3041	2-isopropylmalate synthase
911at3041	Complete	PSC72243.1	679.6	370	https://www.orthodb.org/v10?query=911at3041	Translation initiation factor 2 gamma subunit
918at3041	Complete	PSC74563.1	459.2	447	https://www.orthodb.org/v10?query=918at3041	tetratricopeptide repeat-containing protein
919at3041	Complete	PSC73150.1	803.0	425	https://www.orthodb.org/v10?query=919at3041	Adenosylhomocysteinase
926at3041	Complete	PSC71674.1	747.0	632	https://www.orthodb.org/v10?query=926at3041	Zinc finger, CTCHY-type
928at3041	Complete	PSC69229.1	925.7	575	https://www.orthodb.org/v10?query=928at3041	Nucleolar GTP-binding protein 1
930at3041	Complete	PSC73236.1	898.8	570	https://www.orthodb.org/v10?query=930at3041	predicted protein
943at3041	Complete	PSC69255.1	726.2	487	https://www.orthodb.org/v10?query=943at3041	ABC transporter F family member 5
948at3041	Complete	PSC67470.1	748.1	423	https://www.orthodb.org/v10?query=948at3041	tRNA-splicing ligase RtcB homolog
957at3041	Complete	PSC76732.1	787.8	449	https://www.orthodb.org/v10?query=957at3041	Imidazole glycerol phosphate synthase hisHF
963at3041	Complete	PSC76439.1	502.8	375	https://www.orthodb.org/v10?query=963at3041	ATPase, V1 complex, subunit H, C-terminal
965at3041	Complete	PSC72131.1	804.0	596	https://www.orthodb.org/v10?query=965at3041	Heat shock protein 70
969at3041	Complete	PSC71471.1	775.8	461	https://www.orthodb.org/v10?query=969at3041	GroEL-like apical domain superfamily
988at3041	Complete	PSC74641.1	519.9	390	https://www.orthodb.org/v10?query=988at3041	Spliceosome component, nuclear pre-mRNA splicing factor
992at3041	Complete	PSC72521.1	771.5	354	https://www.orthodb.org/v10?query=992at3041	ATPase, AAA-type, conserved site
1005at3041	Complete	PSC74911.1	635.0	518	https://www.orthodb.org/v10?query=1005at3041	Cysteinyl-tRNA synthetase
1027at3041	Complete	PSC68369.1	844.7	548	https://www.orthodb.org/v10?query=1027at3041	Phosphatidylinositol 3-kinase
1029at3041	Complete	PSC73912.1	671.2	354	https://www.orthodb.org/v10?query=1029at3041	Argininosuccinate synthase
1032at3041	Duplicated	PSC75131.1	607.4	483	https://www.orthodb.org/v10?query=1032at3041	Pre-mRNA-splicing factor CDC5/CEF1
1032at3041	Duplicated	PSC75132.1	607.4	483	https://www.orthodb.org/v10?query=1032at3041	Pre-mRNA-splicing factor CDC5/CEF1
1047at3041	Complete	PSC67172.1	551.4	323	https://www.orthodb.org/v10?query=1047at3041	WD40-repeat-containing domain
1056at3041	Complete	PSC76060.1	722.0	411	https://www.orthodb.org/v10?query=1056at3041	6-phosphogluconate dehydrogenase, decarboxylating
1057at3041	Complete	PSC75748.1	710.9	415	https://www.orthodb.org/v10?query=1057at3041	Amidophosphoribosyltransferase
1071at3041	Complete	PSC67716.1	770.1	388	https://www.orthodb.org/v10?query=1071at3041	glutamate-1-semialdehyde 2,1-aminomutase
1072at3041	Complete	PSC70245.1	583.5	375	https://www.orthodb.org/v10?query=1072at3041	Eukaryotic translation initiation factor 3 subunit E
1080at3041	Complete	PSC71547.1	857.0	453	https://www.orthodb.org/v10?query=1080at3041	membrane AAA-metalloprotease
1084at3041	Complete	PSC74124.1	555.6	279	https://www.orthodb.org/v10?query=1084at3041	Glycogen synthase kinase 3
1089at3041	Complete	PSC72085.1	618.4	371	https://www.orthodb.org/v10?query=1089at3041	Non-discriminatory gln-glu-trna synthetase
1090at3041	Complete	PSC72680.1	585.6	361	https://www.orthodb.org/v10?query=1090at3041	COP9 signalosome complex subunit 2
1093at3041	Complete	PSC76664.1	556.2	383	https://www.orthodb.org/v10?query=1093at3041	Cleft lip and palate transmembrane protein 1
1094at3041	Complete	PSC68109.1	715.5	547	https://www.orthodb.org/v10?query=1094at3041	Protein ROOT HAIR DEFECTIVE 3 homolog
1103at3041	Complete	PSC74626.1	793.8	394	https://www.orthodb.org/v10?query=1103at3041	ATPase, AAA-type, conserved site
1108at3041	Complete	PSC68153.1	675.1	329	https://www.orthodb.org/v10?query=1108at3041	Eukaryotic initiation factor
1116at3041	Complete	PSC70977.1	607.4	487	https://www.orthodb.org/v10?query=1116at3041	p-loop containing nucleoside triphosphate hydrolase
1128at3041	Complete	PSC74924.1	635.0	429	https://www.orthodb.org/v10?query=1128at3041	Peptidyl-prolyl cis-trans isomerase, cyclophilin-type
1133at3041	Complete	PSC76836.1	872.0	701	https://www.orthodb.org/v10?query=1133at3041	WD40-repeat-containing domain
1139at3041	Complete	PSC76303.1	821.6	528	https://www.orthodb.org/v10?query=1139at3041	RNA helicase
1142at3041	Complete	PSC73737.1	552.8	324	https://www.orthodb.org/v10?query=1142at3041	Pyridoxal phosphate-dependent transferase
1143at3041	Complete	PSC72151.1	754.5	411	https://www.orthodb.org/v10?query=1143at3041	Prolyl-tRNA synthetase
1148at3041	Complete	PSC73839.1	739.7	344	https://www.orthodb.org/v10?query=1148at3041	Eukaryotic initiation factor 4A-like protein
1149at3041	Complete	PSC73094.1	758.4	422	https://www.orthodb.org/v10?query=1149at3041	Prolyl-tRNA synthetase
1170at3041	Duplicated	PSC68445.1	672.4	387	https://www.orthodb.org/v10?query=1170at3041	Tubulin gamma chain
1170at3041	Duplicated	PSC68452.1	672.4	387	https://www.orthodb.org/v10?query=1170at3041	Tubulin gamma chain
1176at3041	Complete	PSC72299.1	694.2	378	https://www.orthodb.org/v10?query=1176at3041	Nuclear/nucleolar GTPase 2
1183at3041	Complete	PSC69663.1	775.3	514	https://www.orthodb.org/v10?query=1183at3041	Acyl-coenzyme A oxidase
1187at3041	Complete	PSC72411.1	512.4	562	https://www.orthodb.org/v10?query=1187at3041	predicted protein
1194at3041	Complete	PSC70973.1	816.6	403	https://www.orthodb.org/v10?query=1194at3041	Threonine synthase
1195at3041	Complete	PSC68286.1	562.7	474	https://www.orthodb.org/v10?query=1195at3041	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-2, 6-diaminopimelate ligase 1
1201at3041	Duplicated	PSC70486.1	845.1	540	https://www.orthodb.org/v10?query=1201at3041	DNA topoisomerase 6 subunit B
1201at3041	Duplicated	PSC70487.1	845.0	538	https://www.orthodb.org/v10?query=1201at3041	DNA topoisomerase 6 subunit B
1211at3041	Complete	PSC67841.1	726.3	355	https://www.orthodb.org/v10?query=1211at3041	Cytoplasmic DExD/H-box RNA helicase
1229at3041	Complete	PSC76374.1	606.4	449	https://www.orthodb.org/v10?query=1229at3041	WD40-repeat-containing domain
1233at3041	Complete	PSC69680.1	639.3	422	https://www.orthodb.org/v10?query=1233at3041	Phosphoribosylaminoimidazole carboxylase, eukaryotic-type
1235at3041	Complete	PSC71246.1	988.4	697	https://www.orthodb.org/v10?query=1235at3041	WD40-repeat-containing domain
1240at3041	Complete	PSC74028.1	826.3	641	https://www.orthodb.org/v10?query=1240at3041	Ubiquitin carboxyl-terminal hydrolase
1242at3041	Duplicated	PSC74781.1	644.9	316	https://www.orthodb.org/v10?query=1242at3041	Threonine-tRNA ligase
1242at3041	Duplicated	PSC68752.1	643.9	316	https://www.orthodb.org/v10?query=1242at3041	Threonine-tRNA ligase
1247at3041	Complete	PSC70130.1	1009.2	663	https://www.orthodb.org/v10?query=1247at3041	Acyl-CoA dehydrogenase/oxidase, N-terminal
1248at3041	Complete	PSC71131.1	695.3	391	https://www.orthodb.org/v10?query=1248at3041	Uridine 5'-monophosphate synthase
1256at3041	Complete	PSC75701.1	548.1	351	https://www.orthodb.org/v10?query=1256at3041	O-acetyltransferase-related protein
1257at3041	Complete	PSC71923.1	868.1	568	https://www.orthodb.org/v10?query=1257at3041	Eukaryotic translation initiation factor 3 subunit B
1265at3041	Complete	PSC74003.1	786.2	752	https://www.orthodb.org/v10?query=1265at3041	DNA topoisomerase, type IIA, subunit A/C-terminal
1267at3041	Complete	PSC68300.1	1022.9	822	https://www.orthodb.org/v10?query=1267at3041	UDP-glucose
1271at3041	Complete	PSC69725.1	585.1	363	https://www.orthodb.org/v10?query=1271at3041	GTP binding protein
1278at3041	Complete	PSC75723.1	576.5	341	https://www.orthodb.org/v10?query=1278at3041	Pyridoxal phosphate-dependent transferase
1280at3041	Complete	PSC73785.1	710.7	455	https://www.orthodb.org/v10?query=1280at3041	cwc22 pre-mRNA splicing factor
1282at3041	Complete	PSC71749.1	609.6	311	https://www.orthodb.org/v10?query=1282at3041	Mitogen-activated protein kinase
1301at3041	Complete	PSC74094.1	730.7	471	https://www.orthodb.org/v10?query=1301at3041	pre-mRNA-splicing ATP-dependent RNA helicase
1303at3041	Complete	PSC73026.1	648.4	406	https://www.orthodb.org/v10?query=1303at3041	4-alpha-glucanotransferase
1304at3041	Complete	PSC74796.1	710.3	482	https://www.orthodb.org/v10?query=1304at3041	Aspartyl-tRNA synthetase
1305at3041	Complete	PSC76084.1	661.5	515	https://www.orthodb.org/v10?query=1305at3041	component of oligomeric golgi complex 6
1316at3041	Complete	PSC71402.1	434.5	347	https://www.orthodb.org/v10?query=1316at3041	Component of oligomeric golgi complex 8
1320at3041	Complete	PSC71732.1	587.1	364	https://www.orthodb.org/v10?query=1320at3041	Glutamate--cysteine ligase
1327at3041	Complete	PSC75305.1	635.9	422	https://www.orthodb.org/v10?query=1327at3041	protein of endonuclease / exonuclease / phosphatase family
1341at3041	Complete	PSC75377.1	511.0	342	https://www.orthodb.org/v10?query=1341at3041	Signal recognition particle receptor subunit alpha
1343at3041	Duplicated	PSC67135.1	261.2	349	https://www.orthodb.org/v10?query=1343at3041	Protein kinase
1343at3041	Duplicated	PSC69101.1	261.2	349	https://www.orthodb.org/v10?query=1343at3041	Protein kinase
1348at3041	Complete	PSC70599.1	741.8	399	https://www.orthodb.org/v10?query=1348at3041	Argininosuccinate lyase
1350at3041	Complete	PSC71619.1	968.2	648	https://www.orthodb.org/v10?query=1350at3041	Methylthioribose-1-phosphate isomerase
1364at3041	Complete	PSC70485.1	568.2	348	https://www.orthodb.org/v10?query=1364at3041	Tyrosine--tRNA ligase
